project_id;proj_name;prof_pk;volgnr;prof_ids;prof_wpeil;prof_opm;prof_hpeil;prof_lpeil;prof_rpeil;code;sub_code;tekencode;afstand;afst_afw;afst_bron;bk;bk_eenheid;bk_afw;bk_bron;ok;ok_eenheid;ok_afw;ok_bron;opm;_bk_wp;_bk_nap;_ok_nap;_ok_wp;fotos;datumtijd;method;stok_len;l1_len;gps_rd_x;gps_rd_y;gps_rd_z;gps_wgs_x;gps_wgs_y;gps_wgs_z;gps_h_afw;gps_z_afw;epsg;gps_z_nap_pole;last_modified
TI20072;Prio 1- 1 W7610-3 Zeeburg;8;13;20#i0;-0.39;;-0.39;-0.39;-0.31;2;;78;4.0;;manual;-35.0;cm tov WP;;manual;;mNAP;;;;-35.0;-0.040000000000000036;;;;2020-03-13T11:24:14.273Z;;;;;;;;;;;;4326.0;;2020-03-13T11:24:14.273Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;8;14;20#i0;-0.39;;-0.39;-0.39;-0.31;2;2;78;4.3;;manual;-60.0;cm tov WP;;manual;;mNAP;;;;-60.0;0.20999999999999996;;;;2020-03-13T11:24:49.183Z;;;;;;;;;;;;4326.0;;2020-03-13T11:24:49.183Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;0;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;1;1;78;-1.117;0.01;gps;0.41;mNAP;0.01;gps;;mNAP;;;;-80;0.41;;;;2020-03-13T11:27:38.317Z;;2.0;0.07006;125906.069;486911.97;2.481268697403528;4.960012768333333;52.369316938333334;45.432;0.01;0.01;4326.0;0.41120869740352783;2020-03-13T11:27:38.317Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;1;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;1;;200;-0.225;0.01;gps;-0.25;mNAP;0.01;gps;;mNAP;;;;-14;-0.25;;;;2020-03-13T11:27:54.209Z;;2.0;0.07006;125905.252;486911.59;1.8212605876621373;4.960000811666667;52.369313479999995;44.772;0.01;0.01;4326.0;-0.24879941233786274;2020-03-13T11:27:54.209Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;2;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;22L;;200;0.0;0.02;gps;-0.4;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T11:28:22.566Z;;2.0;0.07006;125905.087;486911.438;1.665257889315817;4.959998398333333;52.369312105;44.616;0.01;0.02;4326.0;-0.40480211068418304;2020-03-13T11:28:22.566Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;3;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;5;200;0.1;;manual;5.0;cm tov WP;;manual;5.0;cm tov WP;;manual;;5.0;-0.44;-0.44;5.0;;2020-03-13T11:28:58.445Z;;;;;;;;;;;;4326.0;;2020-03-13T11:28:58.445Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;4;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;5;200;0.5;;manual;39.0;cm tov WP;;manual;45.0;cm tov WP;;manual;;39.0;-0.78;-0.8400000000000001;45.0;;2020-03-13T11:29:04.419Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:04.419Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;5;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;5;;1.0;;manual;52.0;cm tov WP;;manual;65.0;cm tov WP;;manual;;52.0;-0.91;-1.04;65.0;;2020-03-13T11:29:13.734Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:13.734Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;6;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;5;;1.5;;manual;52.0;cm tov WP;;manual;92.0;cm tov WP;;manual;;52.0;-0.91;-1.31;92.0;;2020-03-13T11:29:22.670Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:22.670Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;7;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;7;;2.0;;manual;53.0;cm tov WP;;manual;105.0;cm tov WP;;manual;;53.0;-0.92;-1.44;105.0;;2020-03-13T11:29:30.357Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:30.357Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;8;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;6;;2.5;;manual;53.0;cm tov WP;;manual;111.0;cm tov WP;;manual;;53.0;-0.92;-1.5;111.0;;2020-03-13T11:29:40.407Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:40.407Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;9;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;6;;3.0;;manual;32.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;32.0;-0.71;-1.2000000000000002;81.0;;2020-03-13T11:29:49.428Z;;;;;;;;;;;;4326.0;;2020-03-13T11:29:49.428Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;10;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;6;;3.5;;manual;25.0;cm tov WP;;manual;43.0;cm tov WP;;manual;;25.0;-0.64;-0.8200000000000001;43.0;;2020-03-13T11:30:30.497Z;;;;;;;;;;;;4326.0;;2020-03-13T11:30:30.497Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;11;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;99;6;;3.8;;manual;13.0;cm tov WP;;manual;18.0;cm tov WP;;manual;;13.0;-0.52;-0.5700000000000001;18.0;;2020-03-13T11:30:38.769Z;;;;;;;;;;;;4326.0;;2020-03-13T11:30:38.769Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;12;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;22R;;;3.9;0.02;gps;-0.44;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T11:30:49.718Z;;2.0;0.07006;125901.487;486910.343;1.6292303023940269;4.959945641666667;52.36930207333333;44.58;0.01;0.02;4326.0;-0.4408296976059731;2020-03-13T11:30:49.718Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;13;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;2;;78;4.0;;manual;-20.0;cm tov WP;;manual;;mNAP;;;;-20.0;-0.19;;;;2020-03-13T11:31:26.692Z;;;;;;;;;;;;4326.0;;2020-03-13T11:31:26.692Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;20;14;21#i0;-0.39;Van 3 naar 3.90 overhangende bramen;-0.39;-0.4;-0.44;2;2;78;5.0;;manual;-70.0;cm tov WP;;manual;;mNAP;;;Oever met bramen;-70.0;0.30999999999999994;;;1584099127541.jpg;2020-03-13T11:31:39.764Z;;;;;;;;;;;;4326.0;;2020-03-13T11:32:12.383Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;0;22#i0;-0.39;;-0.39;0.47;-0.2;1;1;30;-0.05;;manual;-100.0;cm tov WP;;manual;;mNAP;;;;-100.0;0.61;;;;2020-03-13T11:52:41.483Z;;;;;;;;;;;;4326.0;;2020-03-13T11:52:41.483Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;1;22#i0;-0.39;;-0.39;0.47;-0.2;22L;;;0.0;0.29;gps;0.47;mNAP;0.29;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T11:52:16.504Z;;2.0;0.07006;125891.133;486960.261;2.544897671809159;4.959789285;52.369750159999995;45.495;0.05;0.29;4326.0;0.47483767180915915;2020-03-13T11:52:16.504Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;2;22#i0;-0.39;;-0.39;0.47;-0.2;99;5;;0.1;;manual;18.0;cm tov WP;;manual;35.0;cm tov WP;;manual;;18.0;-0.5700000000000001;-0.74;35.0;;2020-03-13T11:52:05.774Z;;;;;;;;;;;;4326.0;;2020-03-13T11:52:05.774Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;3;22#i0;-0.39;;-0.39;0.47;-0.2;99;5;;0.5;;manual;20.0;cm tov WP;;manual;45.0;cm tov WP;;manual;;20.0;-0.5900000000000001;-0.8400000000000001;45.0;;2020-03-13T11:51:58.983Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:58.983Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;4;22#i0;-0.39;;-0.39;0.47;-0.2;99;5;;1.0;;manual;28.0;cm tov WP;;manual;78.0;cm tov WP;;manual;;28.0;-0.67;-1.17;78.0;;2020-03-13T11:51:45.858Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:45.858Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;5;22#i0;-0.39;;-0.39;0.47;-0.2;99;7;;1.5;;manual;25.0;cm tov WP;;manual;80.0;cm tov WP;;manual;;25.0;-0.64;-1.19;80.0;;2020-03-13T11:51:35.570Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:35.570Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;6;22#i0;-0.39;;-0.39;0.47;-0.2;99;6;;2.0;;manual;22.0;cm tov WP;;manual;80.0;cm tov WP;;manual;;22.0;-0.61;-1.19;80.0;;2020-03-13T11:51:20.845Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:20.845Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;7;22#i0;-0.39;;-0.39;0.47;-0.2;99;6;;2.5;;manual;20.0;cm tov WP;;manual;40.0;cm tov WP;;manual;;20.0;-0.5900000000000001;-0.79;40.0;;2020-03-13T11:51:15.639Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:15.639Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;8;22#i0;-0.39;;-0.39;0.47;-0.2;99;6;;2.7;;manual;18.0;cm tov WP;;manual;18.0;cm tov WP;;manual;;18.0;-0.5700000000000001;-0.5700000000000001;18.0;;2020-03-13T11:51:10.453Z;;;;;;;;;;;;4326.0;;2020-03-13T11:51:10.453Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;9;22#i0;-0.39;;-0.39;0.47;-0.2;22R;;78;2.8;0.06;gps;-0.2;mNAP;0.06;gps;;mNAP;;;Vanaf 22r naar extra meetpunt 8.80 meter;0;-0.39;-0.39;0;;2020-03-13T11:47:06.730Z;;2.0;0.07006;125889.68;486960.104;1.8698905306724276;4.9597679716666665;52.36974867166667;44.82;0.04;0.06;4326.0;-0.2001694693275724;2020-03-13T11:48:45.316Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;10;22#i0;-0.39;;-0.39;0.47;-0.2;2;;37;3.0;;manual;-30.0;cm tov WP;;manual;;mNAP;;;;-30.0;-0.09000000000000002;;;;2020-03-13T11:50:04.124Z;;;;;;;;;;;;4326.0;;2020-03-13T11:50:04.124Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;11;22#i0;-0.39;;-0.39;0.47;-0.2;2;2;37;3.4;;manual;-70.0;cm tov WP;;manual;;mNAP;;;;-70.0;0.30999999999999994;;;;2020-03-13T11:50:24.060Z;;;;;;;;;;;;4326.0;;2020-03-13T11:50:24.060Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;12;22#i0;-0.39;;-0.39;0.47;-0.2;2;;78;11.6;0.02;gps;0.45;mNAP;0.02;gps;;mNAP;;;Extra punt tbv richting, grasland;-84;0.45;;;;2020-03-13T11:46:23.457Z;;2.0;0.07006;125882.023;486958.664;2.5198442646132326;4.959655661666666;52.36973532499999;45.47;0.01;0.02;4326.0;0.4497842646132326;2020-03-13T11:46:35.117Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;13;22#i0;-0.39;;-0.39;0.47;-0.2;2;;78;17.717;0.01;gps;0.48;mNAP;0.01;gps;;mNAP;;;Extra punt tbv richting, grasland;-87;0.48;;;;2020-03-13T11:45:54.551Z;;2.0;0.07006;125875.017;486957.365;2.545802188426179;4.959552915000001;52.36972328;45.496;0.01;0.01;4326.0;0.47574218842617877;2020-03-13T11:46:12.978Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;21;14;22#i0;-0.39;;-0.39;0.47;-0.2;2;;78;26.401;0.01;gps;0.45;mNAP;0.01;gps;;mNAP;;;Extra punt tbv richting, grasveld;-84;0.45;;;;2020-03-13T11:44:11.723Z;;2.0;0.07006;125866.406;486956.189;2.5167563665342376;4.95942658;52.369712250000006;45.467;0.01;0.01;4326.0;0.4466963665342376;2020-03-13T11:45:20.559Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;0;23#i0;-0.39;;-0.39;-0.38;-0.38;1;1;78;-1.173;0.02;gps;0.47;mNAP;0.02;gps;;mNAP;;;;-86;0.47;;;;2020-03-13T12:03:20.849Z;;2.0;0.07006;125890.982;487003.377;2.5425039606797517;4.9597833300000005;52.37013765;45.492;0.01;0.02;4326.0;0.4724439606797517;2020-03-13T12:03:20.849Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;1;23#i0;-0.39;;-0.39;-0.38;-0.38;1;;78;-0.498;0.02;gps;-0.14;mNAP;0.02;gps;;mNAP;;;;-25;-0.14;;;;2020-03-13T12:03:07.382Z;;2.0;0.07006;125891.203;487004.074;1.9325145230560485;4.959786521666667;52.370143925;44.882;0.02;0.02;4326.0;-0.13754547694395147;2020-03-13T12:03:07.382Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;2;23#i0;-0.39;;-0.39;-0.38;-0.38;22L;;200;0.0;0.03;gps;-0.38;mNAP;0.03;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T12:02:45.095Z;;2.0;0.07006;125891.051;487004.548;1.6945206846972374;4.959784248333333;52.37014818166667;44.644;0.02;0.03;4326.0;-0.37553931530276263;2020-03-13T12:02:45.095Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;3;23#i0;-0.39;;-0.39;-0.38;-0.38;99;5;200;0.1;;manual;12.0;cm tov WP;;manual;15.0;cm tov WP;;manual;;12.0;-0.51;-0.54;15.0;;2020-03-13T12:02:37.433Z;;;;;;;;;;;;4326.0;;2020-03-13T12:02:37.433Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;4;23#i0;-0.39;;-0.39;-0.38;-0.38;99;5;200;0.5;;manual;30.0;cm tov WP;;manual;62.0;cm tov WP;;manual;;30.0;-0.69;-1.01;62.0;;2020-03-13T12:02:24.013Z;;;;;;;;;;;;4326.0;;2020-03-13T12:02:24.013Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;5;23#i0;-0.39;;-0.39;-0.38;-0.38;99;5;;1.0;;manual;42.0;cm tov WP;;manual;78.0;cm tov WP;;manual;;42.0;-0.81;-1.17;78.0;;2020-03-13T12:02:15.708Z;;;;;;;;;;;;4326.0;;2020-03-13T12:02:15.708Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;6;23#i0;-0.39;;-0.39;-0.38;-0.38;99;5;;1.5;;manual;42.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;42.0;-0.81;-1.2000000000000002;81.0;;2020-03-13T12:02:03.904Z;;;;;;;;;;;;4326.0;;2020-03-13T12:02:03.904Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;7;23#i0;-0.39;;-0.39;-0.38;-0.38;99;7;;2.0;;manual;43.0;cm tov WP;;manual;95.0;cm tov WP;;manual;;43.0;-0.8200000000000001;-1.3399999999999999;95.0;;2020-03-13T12:01:53.483Z;;;;;;;;;;;;4326.0;;2020-03-13T12:01:53.483Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;8;23#i0;-0.39;;-0.39;-0.38;-0.38;99;6;;2.5;;manual;42.0;cm tov WP;;manual;103.0;cm tov WP;;manual;;42.0;-0.81;-1.42;103.0;;2020-03-13T12:01:48.524Z;;;;;;;;;;;;4326.0;;2020-03-13T12:01:48.524Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;9;23#i0;-0.39;;-0.39;-0.38;-0.38;99;6;;3.0;;manual;45.0;cm tov WP;;manual;88.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.27;88.0;;2020-03-13T12:01:30.475Z;;;;;;;;;;;;4326.0;;2020-03-13T12:01:30.475Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;10;23#i0;-0.39;;-0.39;-0.38;-0.38;99;6;;3.5;;manual;35.0;cm tov WP;;manual;60.0;cm tov WP;;manual;;35.0;-0.74;-0.99;60.0;;2020-03-13T12:01:22.387Z;;;;;;;;;;;;4326.0;;2020-03-13T12:01:22.387Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;11;23#i0;-0.39;;-0.39;-0.38;-0.38;99;6;;4.0;;manual;8.0;cm tov WP;;manual;11.0;cm tov WP;;manual;;8.0;-0.47000000000000003;-0.5;11.0;;2020-03-13T12:01:10.688Z;;;;;;;;;;;;4326.0;;2020-03-13T12:01:10.688Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;12;23#i0;-0.39;;-0.39;-0.38;-0.38;22R;;200;4.1;0.02;gps;-0.38;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T12:00:16.681Z;;2.0;0.07006;125890.359;487008.478;1.6855736447747338;4.95977375;52.370183465000004;44.635;0.01;0.02;4326.0;-0.3844863552252662;2020-03-13T12:00:16.681Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;13;23#i0;-0.39;;-0.39;-0.38;-0.38;2;;200;4.271;0.02;gps;-0.16;mNAP;0.02;gps;;mNAP;;;;-23;-0.16;;;;2020-03-13T12:00:09.476Z;;2.0;0.07006;125890.352;487008.649;1.9095760234602102;4.959773635;52.37018499833333;44.859;0.01;0.02;4326.0;-0.16048397653978985;2020-03-13T12:00:09.476Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;14;23#i0;-0.39;;-0.39;-0.38;-0.38;2;;200;4.368;0.01;gps;-0.01;mNAP;0.01;gps;;mNAP;;;;-38;-0.01;;;;2020-03-13T12:00:06.031Z;;2.0;0.07006;125890.403;487008.743;2.0585775223321;4.959774368333333;52.37018584833333;45.008;0.01;0.01;4326.0;-0.011482477667900101;2020-03-13T12:00:06.031Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;2;15;23#i0;-0.39;;-0.39;-0.38;-0.38;2;2;76;4.41;0.02;gps;0.38;mNAP;0.02;gps;;mNAP;;;Parkeerplaats;-77;0.38;;;;2020-03-13T11:59:42.301Z;;2.0;0.07006;125890.483;487008.763;2.453578066591077;4.959775538333333;52.37018602666667;45.403;0.01;0.02;4326.0;0.3835180665910769;2020-03-13T11:59:53.318Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;0;3#i0;-0.39;;;-0.4;-0.46;1;1;200;-1.8;;manual;-100.0;cm tov WP;;manual;;mNAP;;;;-100.0;0.61;;;;2020-03-13T09:27:28.988Z;;;;;;;;;;;;4326.0;;2020-03-13T09:27:28.988Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;1;3#i0;-0.39;;;-0.4;-0.46;1;;200;-0.7;;manual;-65.0;cm tov WP;;manual;;mNAP;;;;-65.0;0.26;;;;2020-03-13T09:26:51.836Z;;;;;;;;;;;;4326.0;;2020-03-13T09:26:51.836Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;2;3#i0;-0.39;;;-0.4;-0.46;22L;;200;0.0;0.03;gps;-0.4;mNAP;0.03;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:25:05.983Z;;2.0;0.07006;126170.407;486998.388;1.6683752476737501;4.963886555;52.370107555000004;44.617;0.02;0.03;4326.0;-0.4016847523262499;2020-03-13T09:25:05.983Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;3;3#i0;-0.39;;;-0.4;-0.46;99;5;200;0.1;;manual;5.0;cm tov WP;;manual;12.0;cm tov WP;;manual;;5.0;-0.44;-0.51;12.0;;2020-03-13T09:23:57.164Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:57.164Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;4;3#i0;-0.39;;;-0.4;-0.46;99;5;200;0.5;;manual;37.0;cm tov WP;;manual;51.0;cm tov WP;;manual;;37.0;-0.76;-0.9;51.0;;2020-03-13T09:23:51.183Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:51.183Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;5;3#i0;-0.39;;;-0.4;-0.46;99;5;;1.0;;manual;44.0;cm tov WP;;manual;79.0;cm tov WP;;manual;;44.0;-0.8300000000000001;-1.1800000000000002;79.0;;2020-03-13T09:23:38.876Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:38.876Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;6;3#i0;-0.39;;;-0.4;-0.46;99;7;;1.5;;manual;45.0;cm tov WP;;manual;79.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.1800000000000002;79.0;;2020-03-13T09:23:34.343Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:34.343Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;7;3#i0;-0.39;;;-0.4;-0.46;99;6;;2.0;;manual;45.0;cm tov WP;;manual;79.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.1800000000000002;79.0;;2020-03-13T09:23:28.043Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:28.043Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;8;3#i0;-0.39;;;-0.4;-0.46;99;6;;2.5;;manual;41.0;cm tov WP;;manual;62.0;cm tov WP;;manual;;41.0;-0.8;-1.01;62.0;;2020-03-13T09:23:24.513Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:24.513Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;9;3#i0;-0.39;;;-0.4;-0.46;99;6;;3.0;;manual;27.0;cm tov WP;;manual;30.0;cm tov WP;;manual;;27.0;-0.66;-0.69;30.0;;2020-03-13T09:23:18.538Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:18.538Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;10;3#i0;-0.39;;;-0.4;-0.46;99;6;;3.3;;manual;5.0;cm tov WP;;manual;5.0;cm tov WP;;manual;;5.0;-0.44;-0.44;5.0;;2020-03-13T09:23:10.232Z;;;;;;;;;;;;4326.0;;2020-03-13T09:23:10.232Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;11;3#i0;-0.39;;;-0.4;-0.46;22R;;;3.4;0.03;gps;-0.46;mNAP;0.03;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:21:19.323Z;;2.0;0.07006;126167.307;486998.281;1.612363380778894;4.963841048333333;52.37010642666667;44.561;0.02;0.03;4326.0;-0.45769661922110605;2020-03-13T09:21:19.323Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;18;12;3#i0;-0.39;;;-0.4;-0.46;2;2;78;3.7;;manual;-48.0;cm tov WP;;manual;;mNAP;;;;-48.0;0.08999999999999997;;;;2020-03-13T09:28:28.102Z;;;;;;;;;;;;4326.0;;2020-03-13T09:28:28.102Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;0;4#i0;-0.39;;-0.39;-0.37;-0.38;1;1;30;-0.045;0.01;gps;-0.19;mNAP;0.01;gps;;mNAP;;;;-20;-0.19;;;;2020-03-13T09:35:03.781Z;;2.0;0.07006;126169.126;486948.771;1.8806701839638356;4.9638720083333325;52.36966155666667;44.83;0.01;0.01;4326.0;-0.18938981603616445;2020-03-13T09:35:03.781Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;1;4#i0;-0.39;;-0.39;-0.37;-0.38;22L;;;0.0;0.02;gps;-0.37;mNAP;0.02;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:33:55.352Z;;2.0;0.07006;126169.131;486948.725;1.7016695588268496;4.963872075;52.36966115;44.651;0.01;0.02;4326.0;-0.36839044117315045;2020-03-13T09:33:55.352Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;2;4#i0;-0.39;;-0.39;-0.37;-0.38;99;5;;0.1;;manual;27.0;cm tov WP;;manual;28.0;cm tov WP;;manual;;27.0;-0.66;-0.67;28.0;;2020-03-13T09:35:59.837Z;;;;;;;;;;;;4326.0;;2020-03-13T09:35:59.837Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;3;4#i0;-0.39;;-0.39;-0.37;-0.38;99;5;;0.5;;manual;35.0;cm tov WP;;manual;45.0;cm tov WP;;manual;;35.0;-0.74;-0.8400000000000001;45.0;;2020-03-13T09:36:03.274Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:03.274Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;4;4#i0;-0.39;;-0.39;-0.37;-0.38;99;5;;1.0;;manual;45.0;cm tov WP;;manual;68.0;cm tov WP;;manual;;45.0;-0.8400000000000001;-1.07;68.0;;2020-03-13T09:36:10.259Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:10.259Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;5;4#i0;-0.39;;-0.39;-0.37;-0.38;99;7;;1.5;;manual;48.0;cm tov WP;;manual;81.0;cm tov WP;;manual;;48.0;-0.87;-1.2000000000000002;81.0;;2020-03-13T09:36:17.737Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:17.737Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;6;4#i0;-0.39;;-0.39;-0.37;-0.38;99;6;;2.0;;manual;42.0;cm tov WP;;manual;77.0;cm tov WP;;manual;;42.0;-0.81;-1.1600000000000001;77.0;;2020-03-13T09:36:23.839Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:23.839Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;7;4#i0;-0.39;;-0.39;-0.37;-0.38;99;6;;2.5;;manual;35.0;cm tov WP;;manual;65.0;cm tov WP;;manual;;35.0;-0.74;-1.04;65.0;;2020-03-13T09:36:29.880Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:29.880Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;8;4#i0;-0.39;;-0.39;-0.37;-0.38;99;6;;2.8;;manual;31.0;cm tov WP;;manual;48.0;cm tov WP;;manual;;31.0;-0.7;-0.87;48.0;;2020-03-13T09:36:38.544Z;;;;;;;;;;;;4326.0;;2020-03-13T09:36:38.544Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;9;4#i0;-0.39;;-0.39;-0.37;-0.38;22R;;999;2.9;0.01;gps;-0.38;mNAP;0.01;gps;;mNAP;;;;0;-0.39;-0.39;0;;2020-03-13T09:35:18.219Z;;2.0;0.07006;126166.419;486948.66;1.6876596130656543;4.96383227;52.369660423333336;44.637;0.01;0.01;4326.0;-0.38240038693434575;2020-03-13T09:35:18.219Z
TI20072;Prio 1- 1 W7610-3 Zeeburg;0;10;4#i0;-0.39;;-0.39;-0.37;-0.38;2;2;30;2.986;0.01;gps;-0.12;mNAP;0.01;gps;;mNAP;;;;-27;-0.12;;;;2020-03-13T09:35:25.190Z;;2.0;0.07006;126166.491;486948.708;1.9496605214808786;4.963833318333333;52.369660853333336;44.899;0.01;0.01;4326.0;-0.12039947851912135;2020-03-13T09:35:25.190Z
